,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.978736
1,svm,0,balanced_accuracy,0.9467702
2,svm,0,precision,0.9753219
3,svm,0,sensitivity,0.8982214
4,svm,0,f1_score,0.9351852
5,svm,0,mcc,0.9236117
