,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.9388237
1,svm,0,balanced_accuracy,0.937647
2,svm,0,precision,0.9393741
3,svm,0,sensitivity,0.9388237
4,svm,0,f1_score,0.93850076
5,svm,0,mcc,0.90637267
