,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.97721714
1,svm,0,balanced_accuracy,0.9407543
2,svm,0,precision,0.979235
3,svm,0,sensitivity,0.8853755
4,svm,0,f1_score,0.9299429
5,svm,0,mcc,0.91803914
