,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.9529998
1,svm,0,balanced_accuracy,0.95283675
2,svm,0,precision,0.9534078
3,svm,0,sensitivity,0.9529998
4,svm,0,f1_score,0.95283896
5,svm,0,mcc,0.92807233
6,RFTree,0,simple_accuracy,0.6582567
7,RFTree,0,balanced_accuracy,0.4888425
8,RFTree,0,precision,0.70019406
9,RFTree,0,sensitivity,0.6582567
10,RFTree,0,f1_score,0.6064471
11,RFTree,0,mcc,0.45040318
