,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.8508143
1,svm,0,balanced_accuracy,0.839701
2,svm,0,precision,0.85261613
3,svm,0,sensitivity,0.8508143
4,svm,0,f1_score,0.84909254
5,svm,0,mcc,0.76999927
