,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.54349846
1,svm,0,balanced_accuracy,0.33676043
2,svm,0,precision,0.5487784
3,svm,0,sensitivity,0.54349846
4,svm,0,f1_score,0.46996537
5,svm,0,mcc,0.23853153
6,RFTree,0,simple_accuracy,0.5429922
7,RFTree,0,balanced_accuracy,0.33484504
8,RFTree,0,precision,0.5363683
9,RFTree,0,sensitivity,0.5429922
10,RFTree,0,f1_score,0.46875057
11,RFTree,0,mcc,0.23362575
