,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.8894608
1,svm,0,balanced_accuracy,0.87589896
2,svm,0,precision,0.8901247
3,svm,0,sensitivity,0.8894608
4,svm,0,f1_score,0.8885303
5,svm,0,mcc,0.82982254
