,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.9529238
1,svm,0,balanced_accuracy,0.9547875
2,svm,0,precision,0.9533737
3,svm,0,sensitivity,0.9529238
4,svm,0,f1_score,0.9526848
5,svm,0,mcc,0.9280885
