,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.93781114
1,svm,0,balanced_accuracy,0.84323883
2,svm,0,precision,0.91650486
3,svm,0,sensitivity,0.69960475
4,svm,0,f1_score,0.7934996
5,svm,0,mcc,0.7672428
