,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.96312547
1,svm,0,balanced_accuracy,0.90459937
2,svm,0,precision,0.9626822
3,svm,0,sensitivity,0.81571144
4,svm,0,f1_score,0.8831238
5,svm,0,mcc,0.8655768
6,RFTree,0,simple_accuracy,0.8944393
7,RFTree,0,balanced_accuracy,0.70076627
8,RFTree,0,precision,0.94272625
9,RFTree,0,sensitivity,0.40662056
10,RFTree,0,f1_score,0.56817394
11,RFTree,0,mcc,0.5784525
