,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.9864147
1,svm,0,balanced_accuracy,0.96888334
2,svm,0,precision,0.97740316
3,svm,0,sensitivity,0.9422545
4,svm,0,f1_score,0.95950705
5,svm,0,mcc,0.9515788
