,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.8587461
1,svm,0,balanced_accuracy,0.6047049
2,svm,0,precision,0.82649255
3,svm,0,sensitivity,0.21887352
4,svm,0,f1_score,0.34609374
5,svm,0,mcc,0.37923032
6,RFTree,0,simple_accuracy,0.8516581
7,RFTree,0,balanced_accuracy,0.5765
8,RFTree,0,precision,0.8537234
9,RFTree,0,sensitivity,0.15859684
10,RFTree,0,f1_score,0.2675
11,RFTree,0,mcc,0.32850116
