,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.9483166
1,svm,0,balanced_accuracy,0.95078427
2,svm,0,precision,0.94853556
3,svm,0,sensitivity,0.9483166
4,svm,0,f1_score,0.94813377
5,svm,0,mcc,0.92086303
