,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,1.0
1,svm,0,balanced_accuracy,1.0
2,svm,0,precision,1.0
3,svm,0,sensitivity,1.0
4,svm,0,f1_score,1.0
5,svm,0,mcc,1.0
6,RFTree,0,simple_accuracy,0.98742723
7,RFTree,0,balanced_accuracy,0.96338785
8,RFTree,0,precision,0.99946725
9,RFTree,0,sensitivity,0.9268775
10,RFTree,0,f1_score,0.9618047
11,RFTree,0,mcc,0.95526433
