,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.8966332
1,svm,0,balanced_accuracy,0.7054238
2,svm,0,precision,0.953462
3,svm,0,sensitivity,0.41501975
4,svm,0,f1_score,0.57831323
5,svm,0,mcc,0.5893933
