,Fold No,Metric,Score
0,0,simple_accuracy,0.7794279
1,0,balanced_accuracy,0.7904985
2,0,precision,0.4235355
3,0,sensitivity,0.80731225
4,0,f1_score,0.5555933
5,0,mcc,0.46660954
