,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.9472618
1,svm,0,balanced_accuracy,0.86423755
2,svm,0,precision,0.940214
3,svm,0,sensitivity,0.7381423
4,svm,0,f1_score,0.82701355
5,svm,0,mcc,0.8045489
