,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.95645934
1,svm,0,balanced_accuracy,0.8994029
2,svm,0,precision,0.9231201
3,svm,0,sensitivity,0.81274706
4,svm,0,f1_score,0.8644246
5,svm,0,mcc,0.841027
6,RFTree,0,simple_accuracy,0.8529238
7,RFTree,0,balanced_accuracy,0.5739286
8,RFTree,0,precision,0.9296636
9,RFTree,0,sensitivity,0.15019763
10,RFTree,0,f1_score,0.25861335
11,RFTree,0,mcc,0.33968982
