,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.8003544
1,svm,0,balanced_accuracy,0.7480779
2,svm,0,precision,0.80808544
3,svm,0,sensitivity,0.8003544
4,svm,0,f1_score,0.79499245
5,svm,0,mcc,0.6895412
