,Fold No,Metric,Score
0,0,simple_accuracy,0.31081718
1,0,balanced_accuracy,0.25841746
2,0,precision,0.35026
3,0,sensitivity,0.31081718
4,0,f1_score,0.32310274
5,0,mcc,0.0011062339
