,Fold No,Metric,Score
0,0,simple_accuracy,0.8951987
1,0,balanced_accuracy,0.91476935
2,0,precision,0.89619243
3,0,sensitivity,0.8951987
4,0,f1_score,0.89530146
5,0,mcc,0.8414794
