,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.9831069
1,svm,0,balanced_accuracy,0.9586524
2,svm,0,precision,0.9783407
3,svm,0,sensitivity,0.9215076
4,svm,0,f1_score,0.9490741
5,svm,0,mcc,0.9395631
