,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.8959581
1,svm,0,balanced_accuracy,0.8936241
2,svm,0,precision,0.897055
3,svm,0,sensitivity,0.8959581
4,svm,0,f1_score,0.8951187
5,svm,0,mcc,0.84028304
