,Classifier,Fold No,Metric,Score
0,svm,0,simple_accuracy,0.99324954
1,svm,0,balanced_accuracy,0.9827872
2,svm,0,precision,0.993401
3,svm,0,sensitivity,0.96689725
4,svm,0,f1_score,0.97997
5,svm,0,mcc,0.9760406
